transcript_id	baseMean	log2FoldChange_MLE	lfcSE_MLE	pvalue	padj	log2FoldChange_apeglm	lfcSE_apeglm	is_novel_class_u	rank_by_padj
MSTRG.42516.6	48.666038584834	6.86749812828594	2.13597012324647	0.00130369191370627	0.00881193874293154	0.661930026192531	1.27458440961969	TRUE	10161
MSTRG.45289.1	21.7794835247533	6.01310712031653	1.87034949346744	0.00130460680274195	0.0088152091694915	4.28373511323295	2.54122131194831	TRUE	10164
MSTRG.41462.1	43.2819151682976	6.60713925548452	2.05538550730457	0.00130649209428081	0.0088262112975622	0.842083113455778	1.47648117317275	TRUE	10166
MSTRG.24070.1	19.4193894486501	6.99904054485086	2.17737371824644	0.00130698521985025	0.00882760853027263	6.27246171458809	3.70997547970214	TRUE	10169
MSTRG.40924.2	75.9869672344968	6.82046419394292	2.12199048533094	0.00130816604084593	0.00883230705399301	0.641530867126502	1.25363175156845	TRUE	10172
MSTRG.18536.1	145.874118833339	4.50783313595171	1.40256822502191	0.00130906544454199	0.00883664208769954	2.96340588834931	2.02947565042316	TRUE	10174
MSTRG.25002.2	52.6538738268064	6.96392343510788	2.16733456583895	0.00131297748906842	0.00886043706340185	0.58574940826969	1.20944853249194	TRUE	10177
MSTRG.31636.3	38.7928529433968	6.5576839836742	2.04109426224388	0.00131435157767019	0.00886709603646694	0.950927128413843	1.64326601790017	TRUE	10180
MSTRG.44063.6	19.2085338369189	7.0232366110224	2.18651697488464	0.00131784142942713	0.00888453064594056	6.28873977434618	3.74420832460649	TRUE	10187
MSTRG.30211.1	82.3082068192454	7.00733366826553	2.18182046853254	0.00131956115172793	0.00888827194766287	0.539926991383055	1.17402037640483	TRUE	10194
MSTRG.44392.5	82.6946052082622	6.7633594685908	2.10718748050774	0.00132891163042364	0.00893373071204332	0.652739832926358	1.26357156973974	TRUE	10216
MSTRG.25798.1	275.310004569735	10.7528711655077	3.35242772860275	0.00133899722269324	0.00898921322190871	0.114134982121659	1.02744199414773	TRUE	10230
MSTRG.14598.1	210.692353066878	2.81631629637262	0.878427827657336	0.00134553163403928	0.00902425991821775	2.2750664920297	0.988356868640324	TRUE	10240
MSTRG.45553.4	89.3219888130828	6.89705356399824	2.15128873712766	0.00134589232838551	0.00902435950977251	0.512680402848505	1.15448636090871	TRUE	10242
MSTRG.3811.2	115.635128550875	6.81853628509386	2.12764933692801	0.0013519041747674	0.00905903745874483	0.539035282126762	1.16752443711811	TRUE	10249
MSTRG.11891.1	42.3171126632153	6.61733222609454	2.06507314344007	0.00135341600756009	0.0090676178228769	0.849782473936298	1.48958894405418	TRUE	10251
MSTRG.38925.1	21.7283606561075	6.02444802407528	1.8804096018605	0.00135628725521222	0.00908290249550918	4.32341207471931	2.54161523732882	TRUE	10257
MSTRG.40687.2	45.4656467344974	6.29839582354888	1.96750716809421	0.00136853636440792	0.00914550359392891	1.25882667077626	2.26522985798246	TRUE	10277
MSTRG.2661.1	31.8708346067306	6.00043812960222	1.87477181776124	0.00137130742379009	0.00916045630299154	3.323364363516	3.37470691024227	TRUE	10281
MSTRG.35538.1	101.683835532495	7.13043423866924	2.23130621527591	0.00139524793569898	0.00929416466808286	0.445611442715181	1.11622938000999	TRUE	10310
MSTRG.34427.5	19.6456231780027	6.95666161089297	2.17737742726883	0.0013984402951093	0.0093087605952353	6.22363380262775	3.81603797542719	TRUE	10318
MSTRG.29474.1	43.1852352968124	6.33295533268213	1.98231660308406	0.00139964400660767	0.00931260909569864	1.2643992955131	2.29188887911788	TRUE	10322
MSTRG.34414.2	63.3132457025886	6.37166584119555	1.99460059662603	0.00140094152741539	0.00932033926376385	0.892251201129757	1.53862443120033	TRUE	10323
MSTRG.27884.1	145.750480107956	2.30473938139584	0.721562241671755	0.00140269253685864	0.00933018092458864	1.95330164846732	0.755434264544703	TRUE	10325
MSTRG.8385.1	116.147032262096	2.34589995977746	0.734518956893701	0.00140417785212281	0.00933674736444112	1.98288789022411	0.770388749559777	TRUE	10328
MSTRG.37503.7	137.044440903508	8.03556940334931	2.51600473706439	0.00140422352903859	0.00933674736444112	0.198758185719238	1.04037503725928	TRUE	10329
MSTRG.33738.1	28.1619869644226	5.94076699937183	1.86020518422593	0.00140506549008586	0.00934144121278962	3.61158628642251	2.97710869371729	TRUE	10330
MSTRG.36995.2	91.2527199648433	6.87247355184314	2.15199505297972	0.00140541840281864	0.00934288307702825	0.563423243301101	1.18959585057913	TRUE	10331
MSTRG.11700.2	18.2330310057932	7.03882760976693	2.20430537297451	0.0014069668183865	0.00935136622018275	6.24173941288903	3.74730597869634	TRUE	10333
MSTRG.41205.2	19.806533052539	6.94234235341879	2.17519577390601	0.00141489933927484	0.00939408901998427	6.21036121858903	3.83533849360252	TRUE	10344
MSTRG.11649.2	314.196926158491	5.00832238766431	1.56929299893788	0.00141559908935318	0.00939600988292237	2.54436686431662	2.93811074219181	TRUE	10347
MSTRG.37761.4	19.2036338784107	6.96955241493109	2.18492351824691	0.00142352487855518	0.00943402891145541	6.18933269684269	3.8211368027761	TRUE	10363
MSTRG.20184.3	25.6371708499821	6.83172064963149	2.14188463032396	0.00142477793990747	0.00943960055536999	6.39734771388462	4.1398790174683	TRUE	10365
MSTRG.28980.1	54.1309384082603	6.76101824945045	2.12008798761084	0.00142752447141271	0.0094541490499211	0.674322446476857	1.28543179586084	TRUE	10370
MSTRG.35965.3	25.7651420436037	6.83099189563558	2.14279084937223	0.00143312645680338	0.00947480350407609	6.384970113271	4.15379192995597	TRUE	10388
MSTRG.33609.10	234.85647966148	9.91255469838077	3.11044659953306	0.00143826878403209	0.00950148360424737	0.25822890825324	1.06523544921616	TRUE	10396
MSTRG.2455.5	20.1613728150168	6.90854804299419	2.16870136699286	0.00144469602736437	0.00953463523766085	6.14653790049748	3.88568664771897	TRUE	10406
MSTRG.1828.3	19.2593678255332	6.96081780248465	2.18536994123711	0.00144659153397386	0.0095445300576671	6.18227570780665	3.83031060047578	TRUE	10409
MSTRG.39713.1	48.6553099792938	6.60198582035334	2.07433490410269	0.00145908677664436	0.0096158873089321	0.787731371351697	1.40516797695818	TRUE	10421
MSTRG.31349.9	56.892197325076	6.74624799671475	2.12038709038632	0.00146458124125717	0.00964192010037001	0.658719746787052	1.27012393230379	TRUE	10432
MSTRG.7751.3	103.74127281142	7.38770183812866	2.32224298041085	0.00146626561844912	0.00964561208274415	0.319311537430945	1.06535320168227	TRUE	10440
MSTRG.15106.10	18.2382559636835	7.01413594690387	2.20508307751644	0.00146821244347803	0.00965379551873474	6.20026756244543	3.78653839279832	TRUE	10445
MSTRG.40550.1	18.8082070424527	6.97187250728897	2.19207881871988	0.00147029050409857	0.00966190902693349	6.19583317310627	3.7591111897225	TRUE	10451
MSTRG.11643.1	18.066261333863	7.02470320876461	2.20873488867339	0.00147062061256815	0.00966315369593911	6.2071280756206	3.7647776628077	TRUE	10452
MSTRG.28666.4	28.7254247923499	5.78699149441264	1.81969585611255	0.00147174908794312	0.00966964353408183	3.62358324648265	2.81684018365978	TRUE	10453
MSTRG.4754.3	42.7160720452303	6.35671137024241	1.99910602377413	0.00147388423907538	0.00967832953268406	1.03574635872534	1.76839184034733	TRUE	10457
MSTRG.5038.4	54.8419175658939	6.2405677607811	1.96347025459524	0.00148123101124663	0.00971892456199445	1.0817205475236	1.84714006950704	TRUE	10467
MSTRG.30604.1	42.6199587460872	6.04093962066945	1.90176902360254	0.00149071810929692	0.00976476335350175	2.29105846712985	4.70243845499054	TRUE	10485
MSTRG.13434.3	65.601940579914	7.03595781973688	2.21596316977659	0.00149772489642102	0.00980279714442036	0.453611856132851	1.11965580625251	TRUE	10493
MSTRG.33887.1	36.997378662057	4.35291601709222	1.37162476663297	0.00150588384628955	0.00984681431928723	3.17996336031209	1.72250273392771	TRUE	10503
MSTRG.34079.1	17.9944835083943	7.01391031666311	2.21063491994756	0.00150974644159055	0.00986455771244944	6.19217219867712	3.76818075527991	TRUE	10511
MSTRG.12164.3	62.6900782789677	6.52418533464878	2.05694274546789	0.00151503810660158	0.00989348550776677	0.744884997564367	1.35522916774181	TRUE	10517
MSTRG.45471.1	25.0736427648594	5.81160731601689	1.83280310081744	0.00151975450405119	0.00991768337411895	4.04163099684481	2.53341113024678	TRUE	10524
MSTRG.36799.1	62.6110830863707	4.72178775892077	1.48933484529585	0.00152229021615328	0.00992951348323442	2.75131204173075	2.43891251526345	TRUE	10529
MSTRG.34390.5	52.4286372174371	5.99825994927854	1.89198196004011	0.00152251281945628	0.00993002235656395	1.34666590979018	2.42761090847367	TRUE	10530
MSTRG.6067.1	57.9791467229275	2.40939298717054	0.76009100311689	0.00152504861114016	0.00994467228597458	2.03574763791823	0.788152152382339	TRUE	10532
MSTRG.37948.1	59.2110820485053	7.01719007888642	2.21603184615301	0.00154255369203271	0.0100359513510253	0.497211204476864	1.14636475125909	TRUE	10556
MSTRG.42373.1	114.221826672832	3.97022621900491	1.25385548197248	0.00154330690921069	0.0100388382203017	2.88061171740231	1.58344156952875	TRUE	10559
MSTRG.8044.4	219.163255350526	10.5162256512665	3.32267943448506	0.00155091735370217	0.0100731891448419	0.115518450774682	1.02765426395898	TRUE	10574
MSTRG.2871.1	66.8580352025099	2.67323140541573	0.84467020696112	0.00155177503551591	0.0100768538094896	2.20946562611831	0.901446404692793	TRUE	10576
MSTRG.25359.1	17.7631653181958	7.0109947236951	2.21612859919908	0.00155818658835682	0.0101117961367447	6.16411441336532	3.78126662936329	TRUE	10583
MSTRG.16444.4	19.2049442236634	6.93066432253633	2.19258824051592	0.00157254868538081	0.0101924781629467	6.13867005233371	3.86686797362581	TRUE	10596
MSTRG.9110.1	17.6996707247962	7.00838826663687	2.21818660993717	0.00158033334581413	0.0102297767536984	6.15748401644761	3.79017745177525	TRUE	10610
MSTRG.12233.1	48.4260637117095	6.56767488257819	2.0789457101102	0.00158236938356704	0.010239702678283	0.765715112478676	1.37977347927806	TRUE	10613
MSTRG.24674.8	18.0366965120649	6.98573787136264	2.21143203248712	0.00158354708045365	0.0102444278816311	6.13795075534908	3.8323286804005	TRUE	10616
MSTRG.34427.1	17.8409545976456	5.58004120053373	1.76705562551294	0.00158954411632986	0.0102716137393021	4.32677463419311	2.2455182583752	TRUE	10628
MSTRG.7520.1	43.0764069219612	6.19900243071891	1.96368554004261	0.00159499591939324	0.0102960831150774	1.51538292226257	3.0891237345444	TRUE	10635
MSTRG.37814.1	64.5554573206271	4.25577555861667	1.3489599707057	0.00160576890164375	0.0103540509461168	2.97100471743525	1.79067721155267	TRUE	10651
MSTRG.11254.1	131.618488205684	2.74764550655105	0.870950160448896	0.00160625897645318	0.0103562386392087	2.21712017040344	0.974101491096561	TRUE	10652
MSTRG.1848.1	33.6574479416352	5.59204339100135	1.7731976321384	0.0016124275170788	0.0103872335632622	3.44408435200773	2.75495345549911	TRUE	10661
