transcript_id	baseMean	log2FoldChange_MLE	lfcSE_MLE	stat	pvalue	padj	log2FoldChange_apeglm	lfcSE_apeglm	is_novel_class_u	zero_in_all_controls	ctrl_raw_sum	drt_raw_sum	ctrl_n_nonzero	rank_by_padj
MSTRG.38964.2	162.139444339164	10.2253607516676	1.34404186250318	7.60791835205459	2.7854570471542e-14	1.03451955430207e-12	11.2338694169937	3.0637566947949	TRUE	TRUE	0	1651	0	2071
MSTRG.38105.1	195.821789661395	10.4965449272183	1.37973379212978	7.6076595261291	2.7910391987436e-14	1.03609248093514e-12	11.5266574940389	3.11548458285293	TRUE	TRUE	0	1755	0	2072
MSTRG.28438.2	175.039387061904	10.3351663781362	1.35879365487899	7.60613382394444	2.82416861860902e-14	1.04788508267029e-12	11.3495280345856	3.08233735903594	TRUE	TRUE	0	1701	0	2073
MSTRG.18913.1	86.6220929838627	9.32035574209378	1.23668508434739	7.53656356016632	4.82517838168609e-14	1.74079852525398e-12	10.2526857162875	2.90221610350783	TRUE	TRUE	0	844	0	2132
MSTRG.25410.6	107.380539435883	9.63086310057789	1.27961899797455	7.52635207497087	5.21775302635149e-14	1.87626886174791e-12	10.5915391554649	2.96649172253694	TRUE	TRUE	0	1073	0	2139
MSTRG.42966.1	163.971499718634	10.2416713067609	1.36475485645104	7.50440363582494	6.17088861925431e-14	2.19337449134558e-12	11.2423631418446	3.07788422438199	TRUE	TRUE	0	1702	0	2164
MSTRG.6365.2	140.647453350691	10.0204482911757	1.33710990619129	7.49410967997284	6.6749890574327e-14	2.35730088765175e-12	11.0055701684025	3.03792721313887	TRUE	TRUE	0	1450	0	2178
MSTRG.6129.1	88.2241469243629	9.34687057370736	1.24746784673673	7.4926745391939	6.74840968872568e-14	2.37886080672646e-12	10.2762716670992	2.90079174149648	TRUE	TRUE	0	860	0	2182
MSTRG.42967.1	362.335724519109	11.3851606047734	1.52066026510293	7.48698500647859	7.04737494609481e-14	2.47587197340492e-12	12.4554845805479	3.28102426725384	TRUE	TRUE	0	3932	0	2190
MSTRG.41167.1	88.6887248198882	9.35329734763314	1.24998496225304	7.48272789680146	7.27955052656099e-14	2.55322019084128e-12	10.2856562490448	2.91469928634286	TRUE	TRUE	0	845	0	2193
MSTRG.13750.1	275.641651447147	4.82439335062354	0.645080075632484	7.47875113937343	7.50322037356593e-14	2.62687847734898e-12	4.66445714479993	0.655036755408372	TRUE	FALSE	38	2633	3	2197
MSTRG.12670.1	117.103326572599	2.61529740693736	0.35016431067362	7.46877202278624	8.09466380204833e-14	2.82238103201338e-12	2.54337272856168	0.351832664091178	TRUE	FALSE	68	981	3	2206
MSTRG.14900.4	108.757350737718	9.64929704517267	1.29395720023629	7.4571995452482	8.83808025151049e-14	3.06077721164085e-12	10.599306683405	2.97021124814387	TRUE	TRUE	0	1093	0	2221
MSTRG.45286.3	103.545906726776	9.57718809892421	1.28610410041012	7.44666632807575	9.57283266015148e-14	3.29299449785721e-12	10.5258459177316	2.9630730489707	TRUE	TRUE	0	982	0	2236
MSTRG.26919.1	259.836552455226	2.47024698968748	0.332890372101766	7.42060208617963	1.16589102902268e-13	3.95749515795839e-12	2.40334894879758	0.335004385174888	TRUE	FALSE	163	2199	3	2266
MSTRG.36012.1	105.271666268086	2.90821911862285	0.392136679844016	7.41634044481553	1.20400771617683e-13	4.07967671828957e-12	2.82219916235494	0.395606051936545	TRUE	FALSE	50	929	3	2270
MSTRG.17248.1	143.166695400677	2.37235625178387	0.320142535135386	7.4103125683709	1.26002086041279e-13	4.25821724606198e-12	2.30929638084579	0.321804703803381	TRUE	FALSE	95	1167	3	2276
MSTRG.34205.1	2100.31962152914	4.02571162784378	0.544089859449307	7.39898301342787	1.37231403358856e-13	4.61137083973486e-12	3.89580282041659	0.551713728138508	TRUE	FALSE	472	19876	3	2289
MSTRG.38068.3	91.3660604816125	9.39703474091027	1.27019540597417	7.39810165956572	1.38145079662402e-13	4.63599698620984e-12	10.3270101767474	2.93305719152145	TRUE	TRUE	0	888	0	2292
MSTRG.3772.1	204.498007917984	5.94639316914962	0.805979143934621	7.37784992812665	1.6086614228219e-13	5.34254795592367e-12	5.73909937577267	0.812096403615019	TRUE	FALSE	14	2049	2	2316
MSTRG.28130.1	75.5875526701088	9.1232228217499	1.23750875065913	7.3722491391601	1.67773099592305e-13	5.55275537923464e-12	10.0324954714738	2.88605974334097	TRUE	TRUE	0	731	0	2324
MSTRG.18108.5	145.575544802429	10.068631134112	1.36600390811499	7.37086554020634	1.69523760282069e-13	5.60828347080255e-12	11.0444668869821	3.06022715441085	TRUE	TRUE	0	1320	0	2325
MSTRG.21588.11	206.616169158766	2.14665777290034	0.291506297970329	7.36401850610735	1.78454939478575e-13	5.87092325914182e-12	2.09234552066558	0.292613575359163	TRUE	FALSE	157	1650	3	2338
MSTRG.14079.4	98.2730436701725	9.50361158701207	1.29059166099097	7.3637633608409	1.78796531847651e-13	5.87964636174679e-12	10.4385526157617	2.95664559610362	TRUE	TRUE	0	1002	0	2339
MSTRG.29262.2	126.24886486531	9.8646108215377	1.33992335944574	7.36207093636923	1.81078695001484e-13	5.9445283753432e-12	10.8244625142423	3.02280229743036	TRUE	TRUE	0	1291	0	2343
MSTRG.21588.3	101.076881243372	9.54214123716957	1.29713715774719	7.35630860636354	1.89065638685939e-13	6.18034922686204e-12	10.4770702493899	2.96220069466644	TRUE	TRUE	0	948	0	2353
MSTRG.9227.1	132.979401907518	5.4130130859789	0.736344115177713	7.3512003075797	1.96434783002828e-13	6.40762264810368e-12	5.2258512411659	0.739506239269847	TRUE	FALSE	13	1251	2	2358
MSTRG.1252.1	423.101743230416	2.52269017263064	0.343227334328535	7.34991045385661	1.98339684035637e-13	6.46153895678487e-12	2.45213882558901	0.345495228177618	TRUE	FALSE	262	3434	3	2361
MSTRG.40746.1	81.0531241389132	2.69844504192785	0.368107020994663	7.33059922257493	2.29125916467855e-13	7.42049604924549e-12	2.62047405359874	0.369130285869849	TRUE	FALSE	45	683	3	2375
MSTRG.15303.3	204.25521436252	10.5574535868176	1.44098781299546	7.3265391224033	2.36172272114433e-13	7.61982493885313e-12	11.5615495830793	3.1539430228925	TRUE	TRUE	0	1810	0	2384
MSTRG.25104.1	76.7855587897074	9.1467567764545	1.24964375773553	7.31949143092528	2.48912472994957e-13	7.99732693623772e-12	10.0477210804037	2.89052835611094	TRUE	TRUE	0	755	0	2394
MSTRG.41167.2	99.5892812226697	9.52214109690781	1.30355296227756	7.30475966259998	2.77762773966169e-13	8.87975032633243e-12	10.4501094899096	2.96338580018272	TRUE	TRUE	0	987	0	2406
MSTRG.20215.1	239.878173064828	10.7902847013405	1.47730568602465	7.30402976406089	2.79274557526115e-13	8.92437105992364e-12	11.8025226408681	3.19393574182817	TRUE	TRUE	0	2583	0	2407
MSTRG.39573.3	99.4082337690482	9.51779588051695	1.30538871526649	7.29115838769444	3.07301233274104e-13	9.76319246581754e-12	10.4439561055655	2.96349895632384	TRUE	TRUE	0	919	0	2421
MSTRG.11494.1	100.212232643185	9.52950855355121	1.30755327231688	7.28804612041979	3.14482327584799e-13	9.97897573879539e-12	10.455913977411	2.96571027224477	TRUE	TRUE	0	932	0	2424
MSTRG.36217.1	936.423536919293	2.15331754031541	0.295889755017824	7.27743189413805	3.40234667913758e-13	1.07517789449148e-11	2.09514159270667	0.297398882743715	TRUE	FALSE	717	7670	3	2434
MSTRG.11257.1	814.973115250135	2.48795027027368	0.342027453215465	7.27412448002049	3.48674361242373e-13	1.10004043657422e-11	2.41704940981118	0.344402954958638	TRUE	FALSE	514	6891	3	2438
MSTRG.34083.2	81.7358795192684	9.23558702903191	1.27027567305864	7.27053758873768	3.58059656507475e-13	1.12779994265297e-11	10.1406403730037	2.91411044056341	TRUE	TRUE	0	779	0	2442
MSTRG.15325.1	123.110190359164	6.99406051600535	0.962122384084169	7.26940837434408	3.61065328314554e-13	1.13680154965086e-11	6.743405201801	0.947521061087876	TRUE	FALSE	4	1168	1	2443
MSTRG.12013.5	136.04360381884	9.97116200459349	1.37471172417537	7.25327487155519	4.06813308436454e-13	1.27250342598645e-11	10.9259691740615	3.05189477821562	TRUE	TRUE	0	1275	0	2458
MSTRG.8020.2	104.361306602294	9.58893067266834	1.32215735240598	7.25248825733111	4.09183731065295e-13	1.27835845013604e-11	10.5141835938572	2.97852499479632	TRUE	TRUE	0	1000	0	2462
MSTRG.44647.1	166.84110886424	2.22004173024909	0.306276802539462	7.24848147767589	4.21470054066446e-13	1.31460714309119e-11	2.16065937910793	0.307879245002484	TRUE	FALSE	120	1369	3	2466
MSTRG.5390.2	120.447069039574	9.79509024122569	1.35264913753911	7.24141240280979	4.44035922174233e-13	1.3782853521338e-11	10.7385045063316	3.02299551682284	TRUE	TRUE	0	1097	0	2478
MSTRG.34301.3	126.101059915788	9.8620458534265	1.36333988380312	7.23373970833725	4.69871953251556e-13	1.45028655811597e-11	10.8086521691323	3.03558955509134	TRUE	TRUE	0	1209	0	2492
