transcript_id	baseMean	log2FoldChange_MLE	lfcSE_MLE	stat	pvalue	padj	log2FoldChange_apeglm	lfcSE_apeglm	is_novel_class_u	zero_in_all_controls	ctrl_raw_sum	drt_raw_sum	ctrl_n_nonzero	rank_by_padj
MSTRG.22845.1	21.1155209566105	3.36933081768229	1.0268674995813	3.28117387983954	0.00103375993702435	0.00484626251381751	2.78676422994756	1.08480795223627	TRUE	FALSE	8	199	2	16407
MSTRG.21564.1	5.6355417309213	5.38060760184666	1.63991468907737	3.28102896917999	0.00103429120580288	0.00484822820871108	4.90691457475364	2.75929426344679	TRUE	TRUE	0	56	0	16409
MSTRG.42869.1	8.91626456171675	6.03380803188139	1.83916792226709	3.28072709339324	0.00103539874873486	0.00485194136447176	5.49352396656651	3.07422085205064	FALSE	TRUE	0	74	0	16413
rna-ELECO.r07.6AG0539180.1	7.72621634422538	5.83784451102308	1.77943410235494	3.2807309376038	0.00103538463793073	0.00485194136447176	5.32032349477856	2.97644368078252	FALSE	TRUE	0	81	0	16414
rna-ELECO.r07.7AG0569550.1	126.366304204011	1.59483697196233	0.486286112098679	3.27962681286423	0.0010394448314021	0.0048697148310973	1.43273738469378	0.486159734917421	FALSE	FALSE	131	924	3	16418
MSTRG.43329.5	7.58418345363122	5.799947373346	1.76866436468308	3.27928095864886	0.00104071966689484	0.0048747965786828	5.28186855158197	2.96241196921874	FALSE	TRUE	0	65	0	16421
MSTRG.33339.1	15.1426077834385	6.80606341931867	2.07588845992122	3.27862674258373	0.00104313509687224	0.00488521811045555	6.17601510209009	3.46019663670142	FALSE	TRUE	0	161	0	16424
rna-ELECO.r07.2AG0117140.1	5265.05951997016	2.20204558697239	0.671881644047538	3.27743078930817	0.00104756408790136	0.00490476545830951	1.90904072222248	0.689497745993258	FALSE	FALSE	4024	42221	3	16428
MSTRG.9558.5	193.104778006151	1.71049379806677	0.521935555024715	3.27721263975927	0.00104837383823257	0.0049082579898554	1.52361890986513	0.524266669623724	FALSE	FALSE	189	1422	3	16429
rna-ELECO.r07.1AG0006410.1	5.86992727916306	5.43145131974071	1.65801693863922	3.27587203312799	0.00105336277111445	0.00493041466961664	4.94620220272544	2.7883829033769	FALSE	TRUE	0	54	0	16433
MSTRG.11583.5	14.6250463128675	4.76071911172485	1.45328808206675	3.27582615619784	0.00105353388556966	0.00493061550814492	3.82711970564424	1.53682821520278	TRUE	FALSE	2	150	1	16435
rna-ELECO.r07.5AG0363660.1	93.1518343769254	2.15661313475992	0.658378515786795	3.27564324024556	0.00105421639190088	0.00493320935790231	1.86779453117092	0.67412700040532	FALSE	FALSE	69	750	3	16437
