transcript_id	baseMean	log2FoldChange_MLE	lfcSE_MLE	pvalue	padj	log2FoldChange_apeglm	lfcSE_apeglm	is_novel_class_u	rank_by_padj
MSTRG.630.1	89.5259158378176	3.63803362886487	1.54268610579021	0.0183615112745512	0.0648345435122687	1.19563970905094	1.64954037773444	FALSE	19450
rna-ELECO.r07.1BG0095690.1	139.115904810695	-2.30294550269851	0.976632375894948	0.0183713435579115	0.0648625916548554	-1.48631618464122	1.09518980813037	FALSE	19451
MSTRG.21369.3	348.411005691468	1.58750440702989	0.673223724246484	0.0183705417344145	0.0648625916548554	1.27107003964318	0.674839565664856	FALSE	19452
rna-ELECO.r07.7BG0614020.1	20.7229148751971	5.13533229650521	2.17781241917355	0.0183725427198602	0.0648634909224572	0.585945231989153	1.19842980302716	FALSE	19453
MSTRG.17195.1	44.8179253933468	7.16529819872854	3.03874291501486	0.0183746310930019	0.0648675292590308	0.288745608389709	1.07843488334656	TRUE	19454
rna-ELECO.r07.8BG0642230.1	9.79870797764489	6.04061487728928	2.56179799820184	0.0183757179035714	0.0648680315693384	0.656550581502474	1.34894315290843	FALSE	19455
MSTRG.34084.1	154.258426037566	1.5469630454466	0.656077536078047	0.0183788073582931	0.0648756029889418	1.25216817526636	0.64957488296356	TRUE	19456
MSTRG.36289.2	55.1883448015998	7.08096567472138	3.00316075008659	0.018381726973102	0.0648825741408594	0.293608369737843	1.08044118307936	FALSE	19457
MSTRG.14797.2	46.5949021794376	5.37686182792482	2.28044426996657	0.0183829358408012	0.0648835064073667	0.293884272867519	1.05568612640835	TRUE	19458
rna-ELECO.r07.2BG0193340.1	66.3200214793651	3.59359994876905	1.52416929406661	0.0183864020533277	0.0648924055819127	1.2755731024981	1.70708231764725	FALSE	19459
MSTRG.16626.2	186.515877565627	2.50595218250308	1.06290068734607	0.0183908195482078	0.0649013259818004	1.46003873043335	1.26649167186067	FALSE	19460
rna-ELECO.r07.3BG0277050.1	20.4689465922052	4.688071347548	1.98843528379281	0.018390104276753	0.0649013259818004	0.821727133749853	1.40449132855702	FALSE	19461
MSTRG.26656.1	8.07986811719385	-3.97060440569694	1.68415707879202	0.0183924510376614	0.0649037484515727	-2.01859807225212	2.29001649489072	TRUE	19462
rna-ELECO.r07.3BG0256910.1	120.341783194078	1.57160148469794	0.666648434514636	0.0184001055356068	0.0649240879559395	1.26718339784043	0.660839695099303	FALSE	19463
MSTRG.32076.1	94.5977347675268	1.83216014284526	0.777170748588732	0.0183997240116158	0.0649240879559395	1.39980420373944	0.793845092120217	TRUE	19464
MSTRG.4498.4	44.6000713878143	7.34970836825295	3.11784802509221	0.0184082854377087	0.0649496135263787	0.268124486814851	1.07024297299926	TRUE	19465
MSTRG.30346.1	13.8047888896088	4.96816364700355	2.10773207045434	0.0184176182751124	0.0649792041455958	0.867270935481212	1.50568754002882	TRUE	19466
MSTRG.53.1	242.868394203218	-1.41066767073215	0.598506755959512	0.0184243040320947	0.0649834959571872	-1.16596614607083	0.587543166439356	FALSE	19467
MSTRG.2550.1	181.702594841042	1.98987951002328	0.844249125800545	0.0184241682850542	0.0649834959571872	1.44141629896611	0.898084903533877	FALSE	19468
MSTRG.12287.2	1388.12343560215	1.64733768048421	0.698899100177885	0.0184209398306647	0.0649834959571872	1.29929506696034	0.710137727968806	FALSE	19469
MSTRG.24687.3	272.379802669057	2.41475546313407	1.02450620861188	0.0184235214614307	0.0649834959571872	1.50171902397061	1.16985010714096	FALSE	19470
MSTRG.37684.1	105.399274873223	2.03006544240761	0.861301402173095	0.0184245119729513	0.0649834959571872	1.47123134268557	0.910118811738008	FALSE	19471
MSTRG.31073.1	16.8951125880691	-4.84430688410468	2.05528407538346	0.0184231908949321	0.0649834959571872	-0.536879416341017	1.19558148989312	TRUE	19472
rna-ELECO.r07.5BG0456630.1	971.489101928789	1.36707731993112	0.580022991379383	0.0184264008391694	0.0649868205634712	1.14274051590162	0.569590260270589	FALSE	19473
MSTRG.4063.2	9.39368789494492	6.0971811733713	2.58698317461952	0.0184297331586552	0.0649952353841081	0.649865405837037	1.34556023282637	TRUE	19474
rna-ELECO.r07.3BG0264650.1	98.7330122795356	-1.85599596512642	0.78751197617452	0.0184339444287697	0.065003411145977	-1.4049574236949	0.808016073631144	FALSE	19475
MSTRG.46081.1	8.99995005879028	-6.6424363925308	2.81842542613058	0.0184336762613565	0.065003411145977	-0.460103546959064	1.16870846639464	TRUE	19476
rna-ELECO.r07.4AG0324770.1	27.6658082684066	5.10228325011565	2.16511995553834	0.0184439827598659	0.0650354699379818	0.477936242660288	1.12235843196222	FALSE	19477
rna-ELECO.r07.4BG0357240.1	77.4584884220087	-1.95160463533257	0.828186053582557	0.0184490152761893	0.0650498753022964	-1.43388573334534	0.864337954952846	FALSE	19478
MSTRG.1368.2	31.1112335609131	3.49753106389665	1.48424690883484	0.0184513065632184	0.065054614310217	1.40970001788336	1.74044438891541	TRUE	19479
MSTRG.17509.1	1078.58693467873	-1.61459265387921	0.685240778630949	0.0184609191716913	0.0650851646238918	-1.26647436757956	0.692875973344348	TRUE	19480
rna-ELECO.r07.6BG0485130.1	188.454750303345	1.44998665701186	0.615400641507893	0.018464616647086	0.0650948586873656	1.19443543054416	0.605102889208747	FALSE	19481
rna-ELECO.r07.2BG0154590.1	39.2763039632291	-4.07941570118592	1.73153877469793	0.018475492637881	0.0651298574778972	-1.00700839340227	1.58076554406991	FALSE	19482
MSTRG.45104.3	67.4298460274595	5.29241966957413	2.24643016883042	0.0184766770871606	0.0651306897804247	0.288569557038205	1.05291395742522	FALSE	19483
MSTRG.37304.1	195.92716133023	-1.89334006139419	0.803733276114929	0.0184887344660229	0.0651698473443606	-1.40027196197003	0.841831023285626	FALSE	19484
MSTRG.28273.5	46.446198551169	5.14213729217767	2.18290968878777	0.0184911034626723	0.0651733293331425	0.359717863701796	1.07132703094199	FALSE	19485
MSTRG.40893.2	22.7417076380084	5.01277799996091	2.12800422724475	0.0184916202479049	0.0651733293331425	0.555953446986652	1.1727481793611	TRUE	19486
rna-ELECO.r07.9BG0708770.1	593.864713150901	1.57888132932477	0.670270085015151	0.0184933299782061	0.0651760104809996	1.26449085295504	0.672635345147475	FALSE	19487
rna-ELECO.r07.9BG0704430.1	41.6334783092245	-1.9738337034947	0.837976207573414	0.0184989410031812	0.0651924399741623	-1.46802694906069	0.860962422852911	FALSE	19488
rna-ELECO.r07.3AG0247940.1	731.277846295586	-2.15762312127753	0.916114109262432	0.0185132188787309	0.065236061885761	-1.46009180322003	1.00851168448031	FALSE	19489
MSTRG.27836.5	24.1171148376969	4.09313537711262	1.73791732371941	0.0185129538327639	0.065236061885761	0.79298043907329	1.3389020788796	TRUE	19490
MSTRG.38370.2	19.2145170960695	5.69831927099315	2.41949953103319	0.0185145102335994	0.0652372650876375	0.304336673017954	1.05612954792056	TRUE	19491
MSTRG.125.2	298.413136545569	-2.3601754265748	1.00213594944006	0.0185154813566629	0.0652373398631692	-1.69363070168982	1.12713968036813	FALSE	19492
rna-ELECO.r07.7AG0562170.1	114.729008769353	2.12257397487834	0.901257346709996	0.0185164610625493	0.0652374448701462	1.48466548740961	0.976764228052459	FALSE	19493
MSTRG.119.1	135.311542610745	-2.0559127268652	0.872968217820015	0.0185185621184209	0.0652415004190475	-1.45592838013153	0.936644854961198	FALSE	19494
MSTRG.3461.1	77.1029819104757	3.56077388478369	1.51212049877136	0.0185316044141029	0.0652840999205825	1.03936427363564	1.49713073637847	FALSE	19495
MSTRG.37820.4	561.730388505652	1.40045937060846	0.594822425969073	0.0185518417293944	0.065352040741247	1.16137788331723	0.585226060084692	FALSE	19496
rna-ELECO.r07.8BG0666840.1	10.2070405243276	-3.65253721176967	1.55139727620928	0.018554968824948	0.0653597040036816	-1.91921428328318	1.94561656906555	FALSE	19497
MSTRG.13114.1	203.170702150606	1.9608537473986	0.832933478095119	0.0185649139096675	0.0653913815513461	1.43400217837059	0.878521256592308	FALSE	19498
MSTRG.29475.1	135.303177706571	-1.52977048734377	0.649870766612573	0.018574556109718	0.0654219890508854	-1.23514593616929	0.64276494129228	TRUE	19499
rna-ELECO.r07.1BG0088210.1	20.6446647899269	-3.0121804779765	1.27964748129694	0.0185768945084467	0.0654268697974925	-1.84397531107012	1.43580772301226	FALSE	19500
MSTRG.37348.1	122.062127134516	1.68992553649684	0.717953715778657	0.0185821829321451	0.0654387836844353	1.33041363464678	0.719915421069278	FALSE	19501
MSTRG.40414.1	10.9555801029024	-2.89236327819315	1.22879184890993	0.0185812628751442	0.0654387836844353	-1.81082166119838	1.39100754132585	FALSE	19502
rna-ELECO.r07.1AG0030490.1	711.049903408414	1.56057058128767	0.663047008109543	0.0185908606401257	0.0654626295653484	1.25192751800779	0.664276140262133	FALSE	19503
MSTRG.19701.1	3010.43436022023	1.34705896435345	0.572331033783357	0.0185908023971427	0.0654626295653484	1.1294561250969	0.561754724490181	FALSE	19504
MSTRG.46360.1	10.2662722293029	5.99564145205806	2.54749647222316	0.0185954773654694	0.0654755290697622	0.647516610664668	1.33350521530479	TRUE	19505
MSTRG.19738.1	43.7297155181714	-4.40814901106099	1.87305607546939	0.0185999705387857	0.0654779218136617	-1.12379372322278	2.1313461056169	FALSE	19506
MSTRG.28565.4	48.1453733527572	7.13257096668885	3.03064312526255	0.0185983940315955	0.0654779218136617	0.289720871667136	1.07880075347198	TRUE	19507
rna-ELECO.r07.8AG0636820.1	395.848393314504	-1.39681297553471	0.593506892737214	0.018598071144331	0.0654779218136617	-1.15425859724576	0.583047011492262	FALSE	19508
rna-ELECO.r07.9AG0690010.1	8.86027549379987	5.05426307411023	2.14758206281702	0.0185992689563706	0.0654779218136617	1.13872409047096	1.98987350644036	FALSE	19509
rna-ELECO.r07.2AG0151620.1	84.3423518230572	5.21991786063264	2.21806035879855	0.0186040858212559	0.0654890520775097	0.292450960502135	1.05176912324088	FALSE	19510
MSTRG.39606.2	41.7639755116338	5.32535024156559	2.26292846386659	0.0186075996198932	0.0654980639995402	0.299819678777724	1.0528966187381	FALSE	19511
rna-ELECO.r07.4AG0302430.1	16.1905661395094	3.56458457226817	1.51476879225915	0.0186116071967668	0.065508812989932	1.75594204539722	1.89107469248125	FALSE	19512
rna-ELECO.r07.3BG0261560.1	11.8988538389552	5.79538212565122	2.46278690612349	0.018613596177821	0.0655124562240759	0.734956109944421	1.42965536995612	FALSE	19513
MSTRG.36148.2	189.723332031074	-2.10678819798739	0.89532496511731	0.0186176811522954	0.0655234757700802	-1.45854195363975	0.974097703655967	FALSE	19514
MSTRG.24353.1	25.6530233742482	-2.33085226900157	0.990564574556554	0.0186199129259544	0.0655279723253238	-1.59978979739617	1.06876471182151	TRUE	19515
rna-ELECO.r07.5AG0373860.1	26.6307230878981	-3.123522090628	1.32745559128224	0.0186219140933923	0.0655316569023365	-1.27028305359234	1.5492246675568	FALSE	19516
MSTRG.26885.2	59.3303540486454	3.23766462843126	1.37606101330377	0.0186301668759894	0.0655557561454529	1.47260082645857	1.6489247640291	FALSE	19517
MSTRG.38770.2	173.640848640585	4.92703864447394	2.09408187214184	0.0186306713714282	0.0655557561454529	0.261920003448441	1.05453249844621	TRUE	19518
MSTRG.3076.1	261.096754388	1.55427743050681	0.66061304741363	0.0186336348714815	0.0655628247196887	1.25227392205011	0.658151947647516	FALSE	19519
rna-ELECO.r07.4BG0329150.1	38.1981991564827	-2.60249938558979	1.10615202085434	0.0186351483455884	0.0655647908851598	-1.53503633490726	1.30252684106504	FALSE	19520
rna-ELECO.r07.1BG0086980.1	30.2742967617874	-2.24540809351052	0.954388945141741	0.0186367595966828	0.0655671008442694	-1.56991206687983	1.01334652944358	FALSE	19521
rna-ELECO.r07.5BG0452320.1	195.160909982672	-2.53884905244762	1.07913346465483	0.0186389759837208	0.0655715394227013	-1.39781438919662	1.29842763304019	FALSE	19522
rna-ELECO.r07.2AG0134650.1	200.721557474845	1.82358416260822	0.77513364699308	0.0186423694310686	0.065576759259728	1.38476629952115	0.79995415679446	FALSE	19523
MSTRG.37800.3	90.9544066856289	-2.40395096007145	1.02182271965568	0.0186421449880599	0.065576759259728	-1.51253112453918	1.15114414454076	TRUE	19524
MSTRG.6000.3	17.7212155659917	4.90014498098978	2.08294803108054	0.0186474553598729	0.0655812136012571	0.769573033842977	1.36567644673808	FALSE	19525
MSTRG.12409.1	42.4821649491534	5.16190762385683	2.19417918271468	0.0186453796618054	0.0655812136012571	0.364287604113408	1.07379970700241	TRUE	19526
MSTRG.19051.2	95.1448772979125	2.92618867289962	1.24385406867421	0.0186468039021018	0.0655812136012571	2.24855478072667	1.68127052013895	FALSE	19527
rna-ELECO.r07.4AG0325280.1	140.781419305745	1.59646600769294	0.678621937061177	0.0186471060198185	0.0655812136012571	1.27877092763637	0.674783106844884	FALSE	19528
MSTRG.32895.1	554.120684254869	3.93445372364033	1.67248341344431	0.0186495937705542	0.0655820174589925	0.695598242724855	1.2413531447571	FALSE	19529
MSTRG.18274.1	9.40143945735761	6.08521217573318	2.58673322001869	0.0186491964194562	0.0655820174589925	0.649941344609388	1.34538846919032	FALSE	19530
rna-ELECO.r07.5AG0371380.1	9.49817923274539	6.06819786265911	2.58027502274523	0.0186846262832531	0.0656999998688733	0.649009371976239	1.34277952244792	FALSE	19531
rna-ELECO.r07.5AG0399180.1	165.455431638352	1.73769297877577	0.738891886846667	0.0186850577687008	0.0656999998688733	1.35295635774616	0.746459284064501	FALSE	19532
MSTRG.5034.2	47.2579881781019	4.68887149985103	1.99389496196904	0.018692156018077	0.0657193764199719	0.600999045178875	1.19151210251451	FALSE	19533
rna-ELECO.r07.5BG0432800.1	1977.07601357667	1.36525164744012	0.580560993957202	0.0186924822940058	0.0657193764199719	1.14225270760946	0.570455554300035	FALSE	19534
MSTRG.34336.1	20.7551403916662	5.31933524193238	2.26230575968453	0.0187084836688275	0.0657722672847574	0.449343286993592	1.11191606785548	TRUE	19535
rna-ELECO.r07.3BG0262360.1	435.531280936419	1.41303152178103	0.600995386301685	0.0187153854339832	0.06579316343341	1.16926484049399	0.591545763647781	FALSE	19536
MSTRG.45296.4	37.4283091684474	2.50339170864038	1.06478227092013	0.0187188478125339	0.0658019670404464	1.63131341192757	1.17661707838775	TRUE	19537
MSTRG.20215.2	22.2276581448834	5.57397867272408	2.37084203645757	0.0187202952179109	0.0658036869165568	0.671995339338072	1.33667782360774	TRUE	19538
MSTRG.21517.2	27.6808458148935	-5.00009384543986	2.12676608971608	0.0187214542093135	0.0658043928648974	-0.736084450227619	1.37046830658968	FALSE	19539
MSTRG.29289.2	58.0518636950663	5.61170042329611	2.38696482719049	0.0187241698079188	0.0658105698090199	0.232183791537575	1.04483903865646	FALSE	19540
MSTRG.23928.1	134.261457377369	-2.50602416682142	1.06601377215262	0.0187312585737274	0.0658321158756691	-1.44212364965725	1.26092433916181	TRUE	19541
rna-ELECO.r07.5AG0381240.1	20.7402525701967	5.11625664477573	2.17658362457851	0.0187436523780306	0.0658723036546099	0.55059440463585	1.17163439376338	FALSE	19542
MSTRG.35277.2	45.5490544353978	-1.99336010255537	0.848046067409965	0.0187465550433561	0.0658791335653487	-1.46895190307675	0.87604292928956	FALSE	19543
rna-ELECO.r07.8AG0618060.1	639.153588829089	1.56474236016065	0.665704559239786	0.0187479205767731	0.0658805612654329	1.2552518542294	0.666805373679282	FALSE	19544
MSTRG.9531.1	81.9674889808866	1.99194548253433	0.847463049702295	0.01874918351506	0.0658816283165664	1.4623730209916	0.885580274192419	FALSE	19545
rna-ELECO.r07.2BG0194940.1	9.28894013676045	6.09720353242297	2.59408875466309	0.0187521325189006	0.0658886195197511	0.641314471675944	1.33579563080479	FALSE	19546
MSTRG.8830.2	86.7337136129597	5.14339823290022	2.1883422892416	0.0187551223102711	0.0658957533137974	0.3717717830585	1.07148300247075	FALSE	19547
rna-ELECO.r07.1BG0051070.1	9.64005887280282	6.04644353524719	2.57278959849219	0.0187658065605672	0.0659299193250783	0.657876723895081	1.35228053486876	FALSE	19548
MSTRG.4389.1	47.5614925435184	3.26855292319331	1.39088733457122	0.0187745828393829	0.065957102055354	1.58135393761561	1.68410439493533	FALSE	19549
MSTRG.13184.1	67.7063287894364	1.79414642841162	0.763483030416235	0.0187759673239217	0.065957102055354	1.38705964980838	0.768178836227617	TRUE	19550
MSTRG.46172.1	319.767221159904	1.95303169244867	0.831098446631993	0.0187764247981046	0.065957102055354	1.42746642080489	0.87871870394283	FALSE	19551
MSTRG.18104.1	19.8970894385176	2.92300828587763	1.24390612740381	0.0187803503006377	0.0659675172845334	1.7788392735226	1.42128795184624	FALSE	19552
MSTRG.10813.1	349.169771424599	2.0901783330134	0.889500607134486	0.0187818099206053	0.0659687038696393	1.45146584632197	0.977546374423768	FALSE	19553
MSTRG.19737.1	162.20902927025	1.91248120337673	0.813884936410554	0.0187826092120756	0.0659687038696393	1.41980578633681	0.849550265804878	FALSE	19554
rna-ELECO.r07.5BG0452260.1	222.170068876122	1.86490857328013	0.793723202606406	0.0187950875554171	0.0660091548520038	1.39424879460075	0.828619696819042	FALSE	19555
MSTRG.1839.1	93.0275736328822	3.54656074022338	1.50952296557106	0.0188007672909636	0.06602572591577	1.22910664350839	1.64894703672019	FALSE	19556
MSTRG.18790.1	9.8861640158325	6.00672890070196	2.55672718123067	0.0188046018082913	0.0660358154619742	0.669799156743043	1.3647513053277	TRUE	19557
MSTRG.1016.10	2504.84699053661	1.43211402485755	0.609588384864438	0.0188080799654815	0.0660444750306263	1.17821878243835	0.603169477078636	TRUE	19558
rna-ELECO.r07.6AG0537880.1	101.303005653245	-2.08889694954239	0.889159012875019	0.0188089910469731	0.0660444750306263	-1.46952607166579	0.954364668124945	FALSE	19559
MSTRG.27057.1	14.6034482462887	-2.61180671823221	1.1117566423704	0.0188107070341669	0.0660471236039117	-1.74461195093347	1.20231393078053	TRUE	19560
rna-ELECO.r07.7AG0561000.1	10.3180774092667	4.9674659211491	2.11452932996602	0.0188134727110793	0.0660534573309905	1.00180060015034	1.71822904590555	FALSE	19561
MSTRG.33024.1	726.633205363236	1.46878144129974	0.625260154295078	0.0188202412729126	0.0660738436837282	1.20189111058463	0.619947130081153	FALSE	19562
MSTRG.37525.1	26.769005460058	-2.16681441836111	0.922440956330496	0.018823873272499	0.0660832167156716	-1.55691111644975	0.959790511960111	TRUE	19563
rna-ELECO.r07.1AG0026230.1	11.5746378967901	4.03170492367219	1.71640717864228	0.018827899346894	0.0660939721603958	1.80702814249476	2.26259016577138	FALSE	19564
MSTRG.5955.1	24.8074072835508	3.40793831060291	1.45088591227374	0.0188306222580838	0.0660995568997979	1.64570468863653	1.78397719524743	FALSE	19565
MSTRG.40160.2	56.0251595907396	-3.46372355442511	1.47464560575779	0.0188314151591695	0.0660995568997979	-1.30738288079667	1.6732925863673	FALSE	19566
MSTRG.15542.3	102.977830933833	3.82894171553945	1.63018860295026	0.0188354249685469	0.066110252772007	0.789807612767498	1.30542157165332	FALSE	19567
rna-ELECO.r07.2BG0153340.1	10.6951317580552	5.95179559962817	2.53417270004798	0.0188433876316319	0.0661348209201356	0.669079337235288	1.35676614161687	FALSE	19568
MSTRG.3036.1	284.674573432868	1.76344651666636	0.750891970819965	0.018850768248202	0.0661514541235805	1.35168433629046	0.769892748955016	FALSE	19569
MSTRG.17055.1	145.478381314091	1.61162380653138	0.686241396131133	0.0188502400911079	0.0661514541235805	1.28373654985481	0.685249467579314	FALSE	19570
rna-ELECO.r07.4AG0327710.1	48.7014594358144	-2.19214898591584	0.933439428886444	0.0188510164630973	0.0661514541235805	-1.52230335187448	1.00341135015057	FALSE	19571
rna-ELECO.r07.6AG0523490.1	23.9374797071667	-2.35730493466949	1.00377321814884	0.018852046749997	0.0661516894898984	-1.61117808551709	1.07898861893382	FALSE	19572
rna-ELECO.r07.3AG0246760.1	451.791857581821	2.38192255714246	1.01426859089797	0.018853552558443	0.0661535933484263	1.48495779825631	1.15499112855235	FALSE	19573
rna-ELECO.r07.5BG0437980.1	8.42587482988925	4.94203651078909	2.10446792464252	0.0188565699211149	0.0661608005028266	1.335636472596	2.51921519056359	FALSE	19574
MSTRG.695.1	270.616333362878	1.92976368518485	0.821766037778852	0.0188586775422563	0.0661648151339502	1.41306797616262	0.870910573041958	FALSE	19575
MSTRG.44213.1	76.2591914422066	2.24069620143567	0.954189779002666	0.0188607922422716	0.0661688541895549	1.51738094717533	1.04949962569856	TRUE	19576
rna-ELECO.r07.5AG0393000.1	289.623429034705	2.52669723816958	1.0760113509824	0.0188640413266253	0.0661768723619538	1.48473946353356	1.24347241208092	FALSE	19577
rna-ELECO.r07.5AG0402560.1	21.8166429638986	3.92716569952558	1.6724917102673	0.0188698205899423	0.0661913221750814	1.22790950974368	1.76550224557866	FALSE	19578
MSTRG.29215.1	257.486093788483	1.7258755278085	0.735021335849108	0.0188713894054199	0.0661913221750814	1.33688098284423	0.749841365452014	TRUE	19579
MSTRG.35231.1	16.6243201069083	5.00462370611533	2.13139621071455	0.0188720154854578	0.0661913221750814	0.672297307790733	1.2749209945799	FALSE	19580
rna-ELECO.r07.6BG0503330.1	11.2426722942733	4.96181474834357	2.11314104938492	0.018870695227789	0.0661913221750814	0.853051717521381	1.47955603603955	FALSE	19581
MSTRG.14620.1	1781.27638142035	-1.34573717877506	0.573143154324193	0.0188747819140382	0.0661976443822039	-1.11979141087101	0.562306520256136	TRUE	19582
rna-ELECO.r07.2BG0166780.1	41.3425759386108	5.26203032045852	2.24125955573951	0.0188846327893534	0.0662254294683013	0.315206993057014	1.05621563859407	FALSE	19583
rna-ELECO.r07.9AG0683880.1	97.1546951559031	-3.05506485087619	1.30124271207415	0.0188843775100579	0.0662254294683013	-1.20992040699958	1.48406667726967	FALSE	19584
MSTRG.21071.1	127.302116627989	1.91865723293895	0.817266684549946	0.0188921961561022	0.0662485702123456	1.42567684928038	0.850090404437976	FALSE	19585
rna-ELECO.r07.1BG0052100.1	186.802103037579	1.7524503660916	0.746505206055104	0.0188978755344825	0.0662651024179104	1.35305420771319	0.762214937271149	FALSE	19586
MSTRG.2623.3	42.5607536794965	7.26363890936945	3.09418329286851	0.0188991578037351	0.0662662153287852	0.273780152171364	1.07228168710016	FALSE	19587
rna-ELECO.r07.1BG0093200.1	121.666603111354	1.85405258833285	0.789823371803591	0.0189035847178675	0.0662741753319473	1.39944382107284	0.81412646515353	FALSE	19588
MSTRG.23142.1	440.398959773897	1.49169827919724	0.635464967066558	0.0189043229964887	0.0662741753319473	1.21479244897558	0.630781868968338	FALSE	19589
MSTRG.30910.1	16.9619374024611	5.24520274470006	2.2344333021821	0.0189028121518406	0.0662741753319473	0.495727501990819	1.13895676820957	TRUE	19590
MSTRG.6040.4	34.7752688774447	-7.06731839245908	3.01078212780271	0.0189081762391775	0.0662829089684933	-0.149066873478701	1.02877457495183	FALSE	19591
rna-ELECO.r07.3BG0259280.1	154.00248733699	-1.61329821027472	0.687292168814201	0.0189087444670887	0.0662829089684933	-1.27766313843359	0.687253238869246	FALSE	19592
rna-ELECO.r07.1AG0020030.1	9.68059586559354	6.03020991255494	2.56900058325726	0.0189101241128999	0.0662843619571142	0.663795497761105	1.35921946280664	FALSE	19593
rna-ELECO.r07.3AG0217980.1	9.41105153298803	6.07119979337693	2.58660408271037	0.0189166160226076	0.0663037335511198	0.641440904990769	1.33423739811888	FALSE	19594
rna-ELECO.r07.6AG0538360.1	912.103374244767	1.435515580021	0.61160252313857	0.0189182417390652	0.0663060477752244	1.18568180137773	0.604539945383496	FALSE	19595
MSTRG.20564.1	57.0827672263489	-2.36931849645161	1.00949200905793	0.0189232044645138	0.0663190269333877	-1.53048053679298	1.13340742510264	TRUE	19596
MSTRG.23731.1	137.623442276507	1.88756551421472	0.804237863618393	0.0189240391560202	0.0663190269333877	1.40803523490771	0.834067378889959	FALSE	19597
rna-ELECO.r07.8AG0638040.1	11.5678999570108	-2.85716599587193	1.21736518935296	0.0189248418684372	0.0663190269333877	-1.79484689488877	1.37316289320718	FALSE	19598
MSTRG.14611.1	549.131743507742	2.07439508165342	0.883889555896576	0.0189306403044056	0.0663359617748847	1.44502783243219	0.967816755276789	FALSE	19599
MSTRG.40142.1	57.4638891697432	-4.03669541324137	1.72007629712764	0.0189348143056067	0.0663472029020643	-0.844702429568262	1.38602808208554	FALSE	19600
rna-ELECO.r07.3BG0287320.1	15.4704189620954	5.00309537807435	2.13189877280801	0.0189364803838018	0.066349655619547	0.72111587905338	1.32300926804357	FALSE	19601
rna-ELECO.r07.2BG0202320.1	46.1821400256958	7.8115366125984	3.32866967767012	0.0189382461567593	0.0663524573795488	0.0925138967844447	1.02376023424123	FALSE	19602
MSTRG.23574.3	24.9067515471323	-7.46817965132369	3.18246034449272	0.018942095899048	0.0663591747681504	-0.116202435315281	1.02531023206737	TRUE	19603
MSTRG.32610.2	94.6600954125672	1.72419362312894	0.734735421068414	0.0189411891425467	0.0663591747681504	1.34439988393101	0.739626076913652	FALSE	19604
MSTRG.2569.1	18.4614363148495	-3.15369629448184	1.34394322804351	0.0189456149972982	0.0663681176630677	-1.58766020373151	1.63099913928831	FALSE	19605
MSTRG.22489.1	182.40087404241	3.15576260332341	1.34488637924616	0.0189511685688714	0.0663841862171247	1.33947495719573	1.54559593069467	FALSE	19606
MSTRG.17568.2	1847.92727239321	-1.86381058011027	0.794328837242574	0.0189559187960844	0.0663974392348389	-1.37665752494625	0.833263216387332	FALSE	19607
rna-ELECO.r07.1AG0035930.1	97.2514238982307	1.79251058709204	0.763984963797085	0.0189626594446462	0.0664176624510105	1.37691949434267	0.776670584505992	FALSE	19608
MSTRG.37440.1	21.2421249528757	-7.85263498779752	3.34702791003165	0.0189683889849995	0.0664343423281043	-0.222334077544472	1.05445976526052	FALSE	19609
MSTRG.24870.2	63.0649906091065	3.46577027191653	1.47723422351179	0.0189699466310393	0.0664364097259824	1.22640102365201	1.62493766832383	FALSE	19610
rna-ELECO.r07.4AG0313170.1	117.08209564071	1.58444472254236	0.675366335063456	0.0189734465128291	0.066442859170173	1.27206609273599	0.669497331075232	FALSE	19611
MSTRG.35681.1	193.480243633513	-1.62679016892748	0.693417601122823	0.018973723085201	0.066442859170173	-1.2816401946702	0.696565733734897	FALSE	19612
MSTRG.35435.1	389.87591497735	1.7139413541973	0.730633064774814	0.018984736982932	0.0664746490524016	1.33055165364307	0.74592321262648	FALSE	19613
MSTRG.39877.1	38.3018869569334	5.34497013978999	2.27849566183564	0.0189846153936351	0.0664746490524016	0.315516834997385	1.06013363586634	FALSE	19614
MSTRG.36035.3	1449.06479543797	5.70530746419118	2.43212538084711	0.0189857112579996	0.0664746713115931	0.190318925649218	1.04123471411338	FALSE	19615
MSTRG.5527.7	9.62997476004722	4.81186843818807	2.05127843916257	0.0189868019905247	0.0664751013002273	1.23337995878417	2.16238563142746	TRUE	19616
MSTRG.929.5	28.7114129644235	5.10638740361383	2.17690063999572	0.018990647649511	0.0664851760856969	0.439138858478681	1.10452443407699	TRUE	19617
MSTRG.19660.1	473.922832265243	1.45030214965017	0.618313987092985	0.018997729693885	0.0665065796674807	1.190121232805	0.611165104646089	FALSE	19618
rna-ELECO.r07.6AG0548310.1	607.508156941177	1.38495011668311	0.590470505565711	0.0190014451433884	0.0665161960119082	1.15072674818341	0.580149759686688	FALSE	19619
MSTRG.31035.2	290.451425187145	-1.62500901837029	0.692862062394927	0.0190088592369624	0.0665353669372663	-1.27787255389373	0.697408689069564	FALSE	19620
MSTRG.40664.1	50.9815583041361	4.81859075108842	2.05451338519578	0.0190082880510838	0.0665353669372663	0.491149413155996	1.12592761298092	FALSE	19621
rna-ELECO.r07.4AG0307010.1	17.8156439627353	5.09716101034375	2.17349537689448	0.019019700129273	0.0665699197573241	0.578390409590575	1.19290033997362	FALSE	19622
